"","CampaignURL","numSupporters","TeamOrAthlete","AmountAdjusted","Success","Wordcount","NarcissismFactor","joy","sadness","negative","positive","fear","trust"
"298","https://sportfunder.com/marikakay/8242",79,"teams",5225,"success",259,18.915,9,3,22,13,1,22
"299","https://sportfunder.com/ottawaeliteu17team/23455",38,"teams",5627,"success",401,30.529,7,1,12,19,4,18
"300","https://sportfunder.com/ottawafightfitness/10758",72,"teams",1670,"fail",136,8.428,1,0,1,5,1,3
"301","https://sportfunder.com/ottawageegeesmensbaseball/1450",2,"",0,"fail",169,11.055,9,0,4,13,0,18
"302","https://sportfunder.com/brazilbound/17113",2,"teams",0,"fail",107,7.475,5,0,1,6,0,7
"303","https://sportfunder.com/loveofchristfootballacademy/40451",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"304","https://sportfunder.com/sararydholt/40621",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"305","https://sportfunder.com/billvanlieshouttennisclassic/30877",0,"teams",0,"fail",177,10.572,4,3,4,9,8,17
"306","https://sportfunder.com/chrisgreen/29442",3,"teams",120,"fail",128,14.634,5,3,5,10,3,10
"307","https://sportfunder.com/topselectboys16royal/29416",12,"teams",2080,"fail",72,3.056,2,0,0,5,0,11
"308","https://sportfunder.com/south-sideshooters/28375",0,"teams",0,"fail",180,19.373,7,1,4,13,9,14
"309","https://sportfunder.com/jamesmoler/30651",0,"teams",0,"fail",131,5.043,7,0,5,17,7,12
"310","https://sportfunder.com/thenewcreationheartgiverinc/40378",0,"",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"311","https://sportfunder.com/r%C4%83zvan__leafu/31535",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"312","https://sportfunder.com/teamcharles/1621",10,"teams",220,"fail",236,22.339,17,0,0,23,4,26
"313","https://sportfunder.com/teamcharles/16249",14,"teams",70,"fail",185,20.702,12,0,0,15,3,17
"314","https://sportfunder.com/futsalgorovo/31004",0,"athletes",0,"fail",194,14.377,4,0,3,13,1,12
"315","https://sportfunder.com/yannickfbalainpitre/21064",10,"teams",125,"fail",246,9.786,NA,NA,NA,NA,NA,NA
"316","https://sportfunder.com/regals_lax/31181",3,"teams",125,"fail",109,9.525,6,0,1,9,0,10
"317","https://sportfunder.com/haileycarey/30872",9,"teams",580,"fail",48,4.415,3,0,0,4,0,3
"318","https://sportfunder.com/norbeckhillsswimteam/29401",0,"teams",415,"fail",98,10.6,7,0,0,13,5,9
"319","https://sportfunder.com/rogueracingclub/28047",0,"teams",0,"fail",104,11.427,7,0,1,10,4,9
"320","https://sportfunder.com/jonpoteet/27573",94,"teams",1763,"success",119,14.277,2,0,6,11,0,9
"321","https://sportfunder.com/dsaokcjudo/40338",NA,"teams",30,"fail",111,16.309,4,1,1,10,1,14
"322","https://sportfunder.com/apexskillscamp/31894",2,"teams",250,"fail",142,23.403,4,0,1,12,0,12
"323","https://sportfunder.com/alexpoinar/21501",44,"teams",800,"fail",267,16.287,22,4,3,27,1,21
"324","https://sportfunder.com/angelahill/29446",0,"teams",0,"fail",166,20.926,11,0,0,22,0,15
"325","https://sportfunder.com/tbteam/31197",4,"teams",0,"fail",137,12.925,4,0,3,12,1,15
"326","https://sportfunder.com/centralminnesotapsychopaths/25933",0,"teams",0,"fail",84,4.954,4,0,2,4,0,7
"327","https://sportfunder.com/vladimirostziortzi/29316",0,"teams",0,"fail",405,21.598,11,2,5,43,3,31
"328","https://sportfunder.com/lydiakanellopoulou/29855",12,"athletes",326.116375,"fail",109,7.292,3,0,2,4,1,4
"329","https://sportfunder.com/hellenicpolesportfederation/29860",12,"athletes",213.10575,"fail",243,11.58,NA,NA,NA,NA,NA,NA
"330","https://sportfunder.com/malionsportsclub/27520",0,"teams",0,"fail",98,10.616,6,1,0,10,0,8
"331","https://sportfunder.com/hellenicpolesportfederation/40425",6,"athletes",19.87,"fail",1,0,NA,NA,NA,NA,NA,NA
"332","https://sportfunder.com/lenameidanifossen/29610",58,"",841.99125,"fail",140,17.665,7,0,0,9,4,5
"333","https://sportfunder.com/ektoras/30991",0,"teams",0,"fail",93,6.827,4,1,0,8,3,4
"334","https://sportfunder.com/oceansidechiefs/27944",20,"teams",1020,"fail",267,26.661,9,2,5,20,2,23
"335","https://sportfunder.com/irinasokolova/28278",0,"teams",0,"fail",216,14.179,4,1,1,17,0,24
"336","https://sportfunder.com/abbymaloney/40566",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"337","https://sportfunder.com/tomasi/30878",0,"teams",0,"fail",47,4.415,3,0,0,4,0,4
"338","https://sportfunder.com/tomasi/31005",0,"teams",0,"fail",49,4.415,3,0,0,4,0,4
"339","https://sportfunder.com/beachteammkcom/28666",18,"teams",948.29575,"fail",181,25.9,15,0,3,15,1,17
"340","https://sportfunder.com/beachteammkcom/30658",9,"teams",496.75,"fail",195,21.969,20,0,3,21,1,20
"341","https://sportfunder.com/vukradovanovi%C4%8798/27477",0,"teams",0,"fail",112,15.329,3,0,0,5,0,4
"342","https://sportfunder.com/peytonfeil/40444",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"343","https://sportfunder.com/nadiaritzmann/31083",0,"teams",0,"fail",47,1.224,NA,NA,NA,NA,NA,NA
"344","https://sportfunder.com/beckfamilyracing/22424",4,"teams",113.34,"fail",244,17.169,8,1,5,15,1,14
"345","https://sportfunder.com/warhawksbaseball/29893",4,"teams",0,"fail",153,9.468,8,0,1,17,4,14
"346","https://sportfunder.com/kumakechjames/26738",16,"teams",157,"fail",128,10.596,5,0,3,10,1,13
"347","https://sportfunder.com/averybellas_/40603",NA,"teams",350,"success",51,4.415,6,0,0,10,0,6
"348","https://sportfunder.com/emmaweiss_/39453",8,"teams",430,"success",49,4.415,6,0,0,10,0,6
"349","https://sportfunder.com/gracedakuginow/39454",1,"teams",300,"success",51,4.415,6,0,0,12,0,6
"350","https://sportfunder.com/audrinaluchinolorentz_/39458",5,"teams",425,"success",50,4.415,6,0,0,10,0,6
"351","https://sportfunder.com/averybellas_/40603",NA,"teams",350,"success",51,4.415,6,0,0,10,0,6
"352","https://sportfunder.com/emmaweiss_/39453",8,"teams",430,"success",49,4.415,6,0,0,10,0,6
"353","https://sportfunder.com/gracedakuginow/39454",1,"teams",300,"success",51,4.415,6,0,0,12,0,6
"354","https://sportfunder.com/audrinaluchinolorentz_/39458",5,"teams",425,"success",50,4.415,6,0,0,10,0,6
"355","https://sportfunder.com/mariahbradley_/39460",1,"teams",150,"fail",48,4.415,3,0,0,7,0,3
"356","https://sportfunder.com/kaitlyndugan_/39465",1,"teams",100,"fail",50,4.415,3,0,0,5,0,3
"357","https://sportfunder.com/spiritgymnastics/31223",14,"teams",11922,"success",56,4.415,3,0,0,8,0,3
"358","https://sportfunder.com/bhadradhinesh_/31484",1,"teams",10,"fail",50,4.415,3,0,0,5,0,3
"359","https://sportfunder.com/spiritgymnastics/31922",4,"teams",10160,"success",127,12.233,4,0,3,16,1,11
"360","https://sportfunder.com/isabellaprice/39207",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"361","https://sportfunder.com/gavriellebratis_/39208",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"362","https://sportfunder.com/abbeybolak/39452",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"363","https://sportfunder.com/spiritgymnastics/40568",NA,"teams",4031,"fail",74,2.166,3,1,5,15,0,5
"364","https://sportfunder.com/hannahenry/40593",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"365","https://sportfunder.com/gavriellebratis_/40598",NA,"teams",0,"fail",51,4.415,3,0,0,5,0,3
"366","https://sportfunder.com/brooktomes/40608",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"367","https://sportfunder.com/nebassinri/30903",6,"athletes",205,"fail",127,6.863,8,0,3,13,4,5
"368","https://sportfunder.com/nyjahturner/31179",10,"teams",390,"fail",112,11.959,5,0,1,12,1,9
"369","https://sportfunder.com/djtravelbaseball/40404",NA,"teams",125,"fail",56,3.205,1,0,0,2,0,2
"370","https://sportfunder.com/kirsten/40423",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"371","https://sportfunder.com/rajkovicpusonjic/28328",3,"teams",24.8375,"fail",198,21.989,15,0,2,14,2,17
"372","https://sportfunder.com/newcastleavengersbasketballclub/29352",0,"teams",0,"fail",208,13.559,8,0,5,30,5,6
"373","https://sportfunder.com/samedney/31205",34,"teams",3228,"fail",150,14.577,10,0,3,16,0,9
"374","https://sportfunder.com/amberkennedy/27712",0,"teams",0,"fail",115,7.171,7,1,2,8,3,9
"375","https://sportfunder.com/westsidewanderersmarchingclub/27785",0,"athletes",0,"fail",63,8.417,2,1,1,7,1,6
"376","https://sportfunder.com/noacccct/28275",0,"",0,"fail",2,0,NA,NA,NA,NA,NA,NA
"377","https://sportfunder.com/newzealanddeaffootball/29380",0,"athletes",0,"fail",135,10.596,4,0,3,9,1,12
"378","https://sportfunder.com/jackiewatene_/31059",0,"",0,"fail",101,6.338,3,1,0,8,2,7
"379","https://sportfunder.com/testinganotherteamcreation/26127",30,"teams",0,"fail",136,10.596,5,0,3,10,1,17
"380","https://sportfunder.com/dan1282/28268",0,"teams",0,"fail",148,9.684,7,1,5,13,1,10
"381","https://sportfunder.com/stactennis/29105",0,"teams",0,"fail",104,8.891,3,1,2,5,1,12
"382","https://sportfunder.com/vincenzo/29441",0,"teams",0,"fail",87,4.846,4,1,1,9,2,3
"383","https://sportfunder.com/dinokocityroversfc/30956",0,"teams",0,"fail",160,9.805,9,0,8,9,5,7
"384","https://sportfunder.com/biancadumitru/31679",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"385","https://sportfunder.com/jamesibrahim/26737",19,"teams",0,"fail",355,33.42,2,3,7,14,2,7
"386","https://sportfunder.com/ryderpennington/28041",19,"teams",220,"fail",111,12.454,4,0,1,11,2,5
"387","https://sportfunder.com/benmason/31687",13,"teams",2090,"fail",207,9.349,3,0,6,8,2,6
"388","https://sportfunder.com/pureperformance/24116",42,"teams",850,"fail",95,14.754,6,1,1,12,0,10
"389","https://sportfunder.com/binodthapa/31519",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"390","https://sportfunder.com/bhairahawaqueenspvtltd/40547",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"391","https://sportfunder.com/saharidumainisinamo/29606",9,"teams",519.5,"fail",106,16.269,9,1,1,16,4,9
"392","https://sportfunder.com/tanyabottomley/29458",0,"teams",0,"fail",203,33.887,4,2,5,11,1,5
"393","https://sportfunder.com/alexanderhaserodt/29464",0,"teams",0,"fail",99,10.523,5,0,0,9,1,6
"394","https://sportfunder.com/localnashvillesoccerteam/31460",0,"teams",0,"fail",175,21.452,7,0,3,14,1,19
"395","https://sportfunder.com/nextlevelskillsbball/31861",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"396","https://sportfunder.com/paraeqrider/28107",1,"teams",0,"fail",504,65.332,15,7,17,33,7,17
"397","https://sportfunder.com/risingshuttlers/27631",0,"teams",0,"fail",155,15.005,3,2,5,10,2,9
"398","https://sportfunder.com/joshadegoke/30984",0,"teams",0,"fail",84,5.633,2,1,2,7,2,8
"399","https://sportfunder.com/josephmugekenyi/40426",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"400","https://sportfunder.com/prestigeventures/23930",0,"teams",0,"fail",121,8.796,3,0,2,9,0,7
"401","https://sportfunder.com/edwinonchonga/28374",1,"teams",1000,"fail",89,11.214,3,0,1,9,2,4
"402","https://sportfunder.com/sailorshockeyteam/26742",34,"teams",10,"fail",363,37.178,18,2,9,44,9,32
"403","https://sportfunder.com/teamfittertec/28190",0,"teams",0,"fail",147,14.576,3,1,4,8,0,14
"404","https://sportfunder.com/manzerbasketballclub/24643",62,"teams",1705,"fail",143,5.925,5,0,4,10,0,12
"405","https://sportfunder.com/christiantroncoppola/30867",1,"teams",25,"fail",68,1.637,4,0,1,8,4,7
"406","https://sportfunder.com/risejiujitsu/29089",0,"teams",0,"fail",174,10.257,14,3,2,22,2,13
"407","https://sportfunder.com/kevinmichel/31562",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"408","https://sportfunder.com/khanyisanifootballclub/28134",0,"teams",0,"fail",66,7.294,5,1,1,7,0,4
"409","https://sportfunder.com/khanyisaniladiesfootballclub/27483",0,"teams",0,"fail",176,11.872,6,1,3,11,0,9
"410","https://sportfunder.com/moscowwrestlingclub/25255",42,"teams",1950,"fail",147,13.356,12,0,0,20,0,21
"411","https://sportfunder.com/mustaphaerraja/40450",0,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"412","https://sportfunder.com/tallissaedwards/6022",7,"teams",331,"fail",63,13.807,NA,NA,0,3,0,2
"413","https://sportfunder.com/alcheerleading/10146",8,"teams",925,"fail",1,0,NA,NA,NA,NA,NA,NA
"414","https://sportfunder.com/alvolleyballmasculin/10162",0,"teams",210,"fail",1,0,NA,NA,NA,NA,NA,NA
"415","https://sportfunder.com/alsoccermasculin/10170",2,"teams",365,"fail",1,0,NA,NA,NA,NA,NA,NA
"416","https://sportfunder.com/mcgillcheerleading/478",164,"teams",3510,"success",111,2.611,4,0,1,9,0,17
"417","https://sportfunder.com/comeandtrain/22775",94,"teams",1035,"success",81,0,NA,NA,NA,NA,NA,NA
"418","https://sportfunder.com/wanderersrfc/23577",22,"teams",920,"success",275,29.981,6,2,5,17,0,15
"419","https://sportfunder.com/shaimparet/15945",73,"teams",2520,"success",154,3.169,NA,NA,NA,NA,NA,NA
"420","https://sportfunder.com/mcgillsynchro/770",88,"teams",1470,"fail",70,7.145,5,0,1,11,6,8
"421","https://sportfunder.com/mcgillfigureskating/13",34,"teams",630,"fail",135,1.82,2,3,5,7,0,14
"422","https://sportfunder.com/celtique_handball/21463",170,"teams",2735,"fail",162,0,NA,NA,NA,NA,NA,NA
"423","https://sportfunder.com/bellerebelfreestyle/25921",96,"teams",2909,"fail",265,30.379,9,2,6,20,3,19
"424","https://sportfunder.com/crossfitpro1/7106",72,"teams",2020,"fail",271,0,NA,NA,NA,NA,NA,NA
"425","https://sportfunder.com/anciennescarabins/23991",20,"teams",480,"fail",137,0,NA,NA,NA,NA,NA,NA
"426","https://sportfunder.com/carabinsskialpin/9750",108,"teams",10040,"fail",264,20.597,10,0,1,14,0,28
"427","https://sportfunder.com/crossfitpro1/22021",140,"teams",2665,"fail",201,8.599,NA,NA,NA,NA,NA,NA
"428","https://sportfunder.com/momoabdoulli/24920",35,"teams",900,"fail",288,0.612,NA,NA,NA,NA,NA,NA
"429","https://sportfunder.com/spirixathleticsdream/3701",50,"teams",616,"fail",231,0,NA,NA,NA,NA,NA,NA
"430","https://sportfunder.com/dragonsdejeanne-mance/20513",12,"teams",100,"fail",136,2.557,NA,NA,NA,NA,NA,NA
"431","https://sportfunder.com/categuica/23099",106,"teams",915,"fail",149,18.827,3,2,2,13,1,5
"432","https://sportfunder.com/uqamcheerleading/1913",146,"teams",15538,"success",121,9.118,1,0,1,2,0,11
"433","https://sportfunder.com/stefcate/23101",6,"teams",3150,"fail",449,18.756,NA,NA,NA,NA,NA,NA
"434","https://sportfunder.com/dawsoncollegewomensbasketball/10594",76,"teams",5695,"fail",226,31.564,8,3,5,16,3,13
"435","https://sportfunder.com/aacnational2016/25682",56,"teams",385,"fail",168,7.724,NA,NA,NA,NA,NA,NA
"436","https://sportfunder.com/hiboux/22140",104,"teams",14060,"fail",117,12.416,4,3,9,7,1,8
"437","https://sportfunder.com/coachaj/22982",22,"teams",3038,"success",133,20.592,3,0,3,8,1,14
"438","https://sportfunder.com/veloclubmetropolitain/20881",40,"teams",2220,"fail",548,29.782,NA,NA,NA,NA,NA,NA
"439","https://sportfunder.com/georgekobaladze/24843",15,"teams",610,"fail",481,27.181,NA,NA,NA,NA,NA,NA
"440","https://sportfunder.com/lesquebecois/3549",36,"teams",445,"fail",135,1.474,NA,NA,NA,NA,NA,NA
"441","https://sportfunder.com/savateteamcanada/10118",80,"teams",3670,"fail",238,16.693,8,4,5,17,4,15
"442","https://sportfunder.com/shaimparet/148",2,"teams",42.4,"fail",114,0.628,NA,NA,NA,NA,NA,NA
"443","https://sportfunder.com/uqamcheerleading/24614",66,"teams",11486,"fail",121,8.413,2,0,1,4,1,12
"444","https://sportfunder.com/shaimparet/2817",2,"teams",31,"fail",27,0,NA,NA,NA,NA,NA,NA
"445","https://sportfunder.com/ymhawolfpackelite/3389",42,"teams",1016.25,"fail",215,33.266,8,0,6,14,1,13
"446","https://sportfunder.com/uqambasketball/7670",18,"teams",7657,"success",131,0,NA,NA,NA,NA,NA,NA
"447","https://sportfunder.com/mcgillalpineskiteam/13070",22,"teams",5602.17,"fail",306,27.754,4,1,4,13,1,39
"448","https://sportfunder.com/lslu19aa/19817",8,"teams",100,"fail",198,19.912,7,0,2,15,1,23
"449","https://sportfunder.com/mcgillkingames/16833",38,"teams",3711,"fail",212,8.58,9,0,1,16,0,18
"450","https://sportfunder.com/uqamvolleyball/23197",30,"teams",10235,"success",147,0,NA,NA,NA,NA,NA,NA
"451","https://sportfunder.com/dawsonbluescoedvolleyball/23328",10,"teams",105,"fail",142,7.318,0,3,0,8,0,11
"452","https://sportfunder.com/algolf/10202",2,"teams",930,"fail",1,0,NA,NA,NA,NA,NA,NA
"453","https://sportfunder.com/bluesrfc/22792",6,"teams",880,"fail",208,22.969,6,3,4,11,0,16
"454","https://sportfunder.com/carabinsskialpin/24338",8,"teams",350,"fail",441,0,NA,NA,NA,NA,NA,NA
"455","https://sportfunder.com/uqamsoccer/14485",8,"teams",10202.5,"success",50,3.813,2,0,2,3,0,6
"456","https://sportfunder.com/veloclubmetropolitain/25179",4,"teams",750,"fail",548,29.782,NA,NA,NA,NA,NA,NA
"457","https://sportfunder.com/alhockeymasculin/10158",6,"teams",1030,"fail",1,0,NA,NA,NA,NA,NA,NA
"458","https://sportfunder.com/alvolleyballfeminin/10166",2,"teams",20,"fail",1,0,NA,NA,NA,NA,NA,NA
"459","https://sportfunder.com/alsoccerfeminin/10174",0,"teams",845,"fail",1,0,NA,NA,NA,NA,NA,NA
"460","https://sportfunder.com/alhockeycosom/10190",4,"teams",45,"fail",1,0,NA,NA,NA,NA,NA,NA
"461","https://sportfunder.com/alsports/13353",618,"",10735,"fail",136,14.28,7,0,1,11,1,6
"462","https://sportfunder.com/ssjquebec/22023",2,"teams",0,"fail",208,12.195,NA,NA,NA,NA,NA,NA
"463","https://sportfunder.com/nicholaslopez_/22863",0,"teams",0,"fail",123,10.596,4,4,3,8,1,10
"464","https://sportfunder.com/markplastina/23092",0,"teams",0,"fail",208,26.245,9,0,3,22,2,21
"465","https://sportfunder.com/hockeysansfrontieres/23862",0,"teams",4955,"success",206,0.737,NA,NA,NA,NA,NA,NA
"466","https://sportfunder.com/mikaisthebestallthetime/25891",0,"teams",0,"fail",128,9.146,8,0,0,15,0,13
"467","https://sportfunder.com/teampmmafightersmanagement/25908",0,"teams",0,"fail",139,13.457,4,0,3,9,1,15
"468","https://sportfunder.com/saintlaurentspartans/25925",6,"teams",0,"fail",134,10.596,7,0,3,12,1,17
"469","https://sportfunder.com/testingcampaigncreationmichael/26736",16,"teams",0,"fail",62,7.956,2,1,2,5,1,5
"470","https://sportfunder.com/michaelshpigelman/27472",0,"teams",0,"fail",90,11.214,3,0,1,9,2,4
"471","https://sportfunder.com/michaelshpigelman/27473",0,"teams",0,"fail",88,11.214,3,0,1,9,2,4
"472","https://sportfunder.com/hellomanaaa/28182",0,"teams",0,"fail",90,11.826,3,0,1,9,2,4
"473","https://sportfunder.com/bluehounds/28257",0,"teams",0,"fail",67,6.751,1,0,2,4,0,4
"474","https://sportfunder.com/jazzy/28282",0,"teams",0,"fail",128,9.146,8,0,0,15,0,13
"475","https://sportfunder.com/pmmafighters/30822",0,"teams",0,"fail",133,11.945,2,0,2,8,0,13
"476","https://sportfunder.com/swmodiscgolfers/27579",6,"teams",1020,"success",194,12.673,8,0,4,15,0,9
"477","https://sportfunder.com/tomcampbell/25467",0,"teams",0,"fail",43,0,2,1,2,3,2,3
"478","https://sportfunder.com/danielletravis/27221",35,"teams",1135,"fail",464,59.566,20,0,9,29,2,22
"479","https://sportfunder.com/phoenixcricketclub/40427",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"480","https://sportfunder.com/dnaquidditchclub/40332",22,"teams",486.815,"fail",134,10.596,4,0,3,8,1,10
"481","https://sportfunder.com/jessica/27711",1,"teams",50,"fail",67,8.06,7,1,1,10,1,14
"482","https://sportfunder.com/dallasthompson/40409",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"483","https://sportfunder.com/tfsyouthdevelopment/31219",0,"teams",0,"fail",151,11.407,12,0,5,21,8,9
"484","https://sportfunder.com/boltoflightning/40132",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"485","https://sportfunder.com/letsplayhockey-mk/29374",39,"teams",3779.889,"fail",452,32.774,13,1,8,33,3,22
"486","https://sportfunder.com/teamgeorgia12u-cooperstown2021/31477",0,"teams",0,"fail",105,8.059,3,0,0,5,0,13
"487","https://sportfunder.com/josiahgilbert/40322",4,"teams",390,"fail",103,9.99,NA,NA,1,3,0,1
"488","https://sportfunder.com/emaary/24067",0,"teams",0,"fail",192,13.114,8,1,3,14,1,8
"489","https://sportfunder.com/romanipeoplefootballteam/24259",2,"teams",0,"fail",77,1.961,2,0,3,4,1,11
"490","https://sportfunder.com/giovanni/27942",3,"teams",9.935,"fail",150,32.282,4,0,1,17,1,14
"491","https://sportfunder.com/halfwayhousedragons/31090",0,"athletes",0,"fail",123,8.959,4,0,5,7,5,13
"492","https://sportfunder.com/williamyves/31203",17,"teams",2029.01,"fail",333,58.861,22,2,7,31,9,15
"493","https://sportfunder.com/alejandromenendez/298",20,"teams",106,"fail",59,5.162,4,0,1,5,1,5
"494","https://sportfunder.com/deluken/28616",2,"teams",0,"fail",92,11.214,3,2,3,10,3,4
"495","https://sportfunder.com/fernanda/27575",0,"teams",0,"fail",151,13.577,6,2,9,8,10,5
"496","https://sportfunder.com/manuelagudelocano/27518",0,"teams",0,"fail",80,0,NA,NA,NA,NA,NA,NA
"497","https://sportfunder.com/metroelitebasketballclub/29318",0,"teams",0,"fail",141,8.959,3,0,2,8,0,11
"498","https://sportfunder.com/nevelledurawo/28290",12,"teams",15,"fail",99,10.543,4,0,5,10,1,10
"499","https://sportfunder.com/nevelledurawo/28297",0,"teams",0,"fail",95,10.543,4,0,5,10,1,10
"500","https://sportfunder.com/nevelledurawo/28671",0,"teams",0,"fail",86,9.577,3,0,4,8,2,3
"501","https://sportfunder.com/mbjjf/30648",2,"teams",10,"fail",186,19.896,12,0,0,20,0,19
"502","https://sportfunder.com/shinjuaikidodojo/29449",0,"teams",0,"fail",248,18.008,7,5,9,27,10,12
"503","https://sportfunder.com/nikkiking/40334",8,"teams",290,"fail",137,15.312,6,2,3,15,4,7
"504","https://sportfunder.com/phakoamashape/28350",3,"athletes",28,"fail",183,13.054,4,2,4,12,0,8
"505","https://sportfunder.com/jamesmolorane/31175",0,"teams",0,"fail",59,4.415,4,0,0,7,1,4
"506","https://sportfunder.com/acs/29555",8,"teams",1402.35,"fail",124,13.607,5,1,5,8,2,9
"507","https://sportfunder.com/camille/40309",NA,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"508","https://sportfunder.com/brandon/4762",5,"teams",131,"fail",183,17.312,20,1,2,26,2,25
"509","https://sportfunder.com/fbal/27750",22,"teams",1850,"fail",85,12.851,3,0,1,9,2,5
"510","https://sportfunder.com/kccare/26684",38,"teams",800,"fail",136,10.596,7,0,3,12,1,15
"511","https://sportfunder.com/kccare/26679",0,"teams",0,"fail",136,10.596,7,0,3,12,1,15
"512","https://sportfunder.com/danielott/40365",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"513","https://sportfunder.com/mariettacollegemensbasketball/26080",50,"teams",6135,"success",198,21.584,7,0,2,12,1,11
"514","https://sportfunder.com/copaforce1/27810",10,"teams",165,"fail",125,8.059,4,0,2,8,1,9
"515","https://sportfunder.com/tpwomens/24155",14,"teams",475,"fail",210,26.035,7,0,4,11,1,13
"516","https://sportfunder.com/upeepz/6874",6,"teams",0,"fail",140,5.233,5,1,1,15,2,6
"517","https://sportfunder.com/deftacribeirobjjphilippines/16921",0,"teams",0,"fail",210,41.61,8,1,8,18,7,18
"518","https://sportfunder.com/malindiboxingclub/24101",2,"teams",99.35,"fail",389,17.754,8,4,6,32,6,20
"519","https://sportfunder.com/sooteckzhijerry/30953",0,"teams",0,"fail",49,4.415,3,0,0,4,0,3
"520","https://sportfunder.com/malacky/31098",0,"teams",0,"fail",123,10.596,4,0,3,9,1,12
"521","https://sportfunder.com/susma/27806",0,"teams",0,"fail",60,4.258,1,0,2,2,0,4
"522","https://sportfunder.com/vipersbasketballclub/31799",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"523","https://sportfunder.com/ray/27840",0,"teams",0,"fail",114,13.374,3,0,2,8,2,3
"524","https://sportfunder.com/traintomakeadifference/29137",11,"teams",521.5875,"fail",176,4.044,NA,NA,NA,NA,NA,NA
"525","https://sportfunder.com/renebrito/29915",2,"teams",200,"fail",150,2.086,NA,NA,NA,NA,NA,NA
"526","https://sportfunder.com/alvaroramirezjassa/31640",12,"teams",640,"fail",289,9.009,NA,NA,NA,NA,NA,NA
"527","https://sportfunder.com/rene/23485",0,"teams",0,"fail",181,17.439,8,0,4,16,0,18
"528","https://sportfunder.com/venezuelaworldtoeikankarate/24003",0,"teams",0,"fail",162,14.23,5,1,5,7,2,17
"529","https://sportfunder.com/lobasdeyucatan/40111",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"530","https://sportfunder.com/dakotadey/31541",13,"teams",622,"fail",76,4.924,6,0,1,8,1,3
"531","https://sportfunder.com/nathangardner/31561",3,"teams",70,"fail",80,2.675,6,0,2,8,0,6
"532","https://sportfunder.com/jjjones/31565",1,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"533","https://sportfunder.com/oasissportingclub/30973",0,"teams",0,"fail",130,10.596,4,0,3,9,1,12
"534","https://sportfunder.com/swapnilkumar/28332",0,"teams",0,"fail",109,15.062,4,1,2,10,2,4
"535","https://sportfunder.com/gracietegarcia/31156",0,"teams",0,"fail",242,0,NA,NA,NA,NA,NA,NA
"536","https://sportfunder.com/lizmcternan/27687",0,"teams",0,"fail",152,17.347,7,0,1,13,4,6
"537","https://sportfunder.com/westsidetrackclub/31831",982,"teams",32347.74,"success",150,11.288,5,1,3,11,0,13
"538","https://sportfunder.com/tylerbrw/31888",2,"teams",130,"fail",79,5.947,6,0,0,9,0,6
"539","https://sportfunder.com/ballardfootball/29158",2,"teams",10,"fail",127,10.596,4,0,3,9,1,12
"540","https://sportfunder.com/beechmontbaseball/31222",0,"teams",0,"fail",144,9.801,7,2,6,9,1,6
"541","https://sportfunder.com/jalenlamarhenry/30930",0,"teams",0,"fail",122,14.574,11,2,3,17,3,14
"542","https://sportfunder.com/crenshawramsfutureleague/27735",6,"teams",50,"fail",136,9.859,4,0,7,8,1,10
"543","https://sportfunder.com/morganhill/29522",0,"",0,"fail",109,9.138,5,0,1,7,0,16
"544","https://sportfunder.com/londonsynchrouniversity/23070",30,"teams",1085,"fail",127,5.688,6,1,2,13,3,15
"545","https://sportfunder.com/rossrichardson/28685",40,"teams",1963.0488,"fail",123,11.486,1,0,1,9,1,3
"546","https://sportfunder.com/londongirlsindoorsoccer/31543",4,"teams",150,"fail",135,8.21,7,1,4,11,0,6
